BASE,,
CHROME BASE 2016 MLB DRAFT PICKS,,
BD-134,Tyler Jay,Minnesota Twins®
BD-135,Sean Reid-Foley,Toronto Blue Jays®
BD-136,James Kaprielian,New York Yankees®
BD-137,Kyle Tucker,Houston Astros®
BD-138,Derek Fisher,Houston Astros®
BD-139,Tyler O'Neill,Seattle MarinersTM
BD-140,Anderson Espinoza,San Diego PadresTM
BD-141,Christin Stewart,Detroit Tigers®
BD-142,Grant Holmes,Oakland AthleticsTM
BD-143,Rafael Devers,Boston Red Sox®
BD-144,Mitch Keller,Pittsburgh Pirates®
BD-145,Francis Martes,Houston Astros®
BD-146,Nellie Rodriguez,Cleveland Indians®
BD-147,Chih-Wei Hu,Tampa Bay RaysTM
BD-148,Anthony Banda,Arizona Diamondbacks®
BD-149,Trent Clark,Milwaukee BrewersTM
BD-150,Brendan Rodgers,Colorado RockiesTM
BD-151,Ryan Cordell,Milwaukee BrewersTM
BD-152,Daz Cameron,Houston Astros®
BD-153,Billy McKinney,New York Yankees®
BD-154,Jomar Reyes,Baltimore Orioles®

BD-155,Jake Bauers,Tampa Bay RaysTM
BD-156,Willy Adames,Tampa Bay RaysTM
BD-157,Josh Hader,Milwaukee BrewersTM
BD-158,Luis Ortiz,Milwaukee BrewersTM
BD-159,Erick Fedde,Washington Nationals®
BD-160,Gleyber Torres,New York Yankees®
BD-161,Francisco Mejia,Cleveland Indians®
BD-162,Kolby Allard,Atlanta BravesTM
BD-163,Ronnie Williams,St. Louis Cardinals®
BD-164,Matt Chapman,Oakland AthleticsTM
BD-165,Austin Riley,Atlanta BravesTM
BD-166,Austin Dean,Miami Marlins®
BD-167,Ryan McMahon,Colorado RockiesTM
BD-168,Anfernee Seymour,Atlanta BravesTM
BD-169,Marcos Diplan,Milwaukee BrewersTM
BD-170,Anthony Alford,Toronto Blue Jays®
BD-171,Nick Neidert,Seattle MarinersTM
BD-172,Bobby Bradley,Cleveland Indians®
BD-173,Tyler Wade,New York Yankees®
BD-174,Chase De Jong,Los Angeles Dodgers®
BD-175,Brett Phillips,Milwaukee BrewersTM
BD-176,Dominic Smith,New York Mets®
BD-177,Touki Toussaint,Atlanta BravesTM
BD-178,Reese McGuire,Toronto Blue Jays®
BD-179,Franklin Barreto,Oakland AthleticsTM
BD-180,Ian Happ,Chicago Cubs®
BD-181,Javier Guerra,San Diego PadresTM
BD-182,Tyler Beede,San Francisco Giants®
BD-183,Drew Jackson,Seattle MarinersTM
BD-184,Brent Honeywell,Tampa Bay RaysTM
BD-185,Michael Gettys,San Diego PadresTM
BD-186,Rhys Hoskins,Philadelphia Phillies®
BD-187,Dylan Cozens,Philadelphia Phillies®
BD-188,Jon Harris,Toronto Blue Jays®
BD-189,Phil Bickford,Milwaukee BrewersTM
BD-190,Amed Rosario,New York Mets®
BD-191,Eloy Jimenez,Chicago Cubs®
BD-192,Jack Flaherty,St. Louis Cardinals®
BD-193,Alex Young,Arizona Diamondbacks®
BD-194,Andrew Sopko,Los Angeles Dodgers®
BD-195,Rafael Bautista,Washington Nationals®
BD-196,Chris Shaw,San Francisco Giants®
BD-197,Mike Gerber,Detroit Tigers®
BD-198,Kevin Newman,Pittsburgh Pirates®
BD-199,Ryan Mountcastle,Baltimore Orioles®
BD-200,Lucius Fox,Tampa Bay RaysTM
INSERT,,
BOWMAN SCOUTS FANTASY IMPACT,,

BSI-AM,Austin Meadows,Pittsburgh Pirates®
BSI-AP,A.J. Puk,Oakland AthleticsTM
BSI-BM,Billy McKinney,New York Yankees®
BSI-BZ,Bradley Zimmer,Cleveland Indians®
BSI-CA,Christian Arroyo,San Francisco Giants®
BSI-CD,Chase De Jong,Los Angeles Dodgers®
BSI-CQ,Cal Quantrill,San Diego PadresTM
BSI-CR,Corey Ray,Milwaukee BrewersTM
BSI-DC,Dylan Cozens,Philadelphia Phillies®
BSI-DS,Dominic Smith,New York Mets®
BSI-FB,Franklin Barreto,Oakland AthleticsTM
BSI-FM,Francis Martes,Houston Astros®
BSI-JD,Justin Dunn,New York Mets®
BSI-KL,Kyle Lewis,Seattle MarinersTM
BSI-MT,Matt Thaiss,Angels®
BSI-TB,Tyler Beede,San Francisco Giants®
BSI-TZ,T.J. Zeuch,Toronto Blue Jays®
BSI-WC,Will Craig,Pittsburgh Pirates®
BSI-ZB,Zack Burdi,Chicago White Sox®
BSI-ZC,Zack Collins,Chicago White Sox®
DRAFT DIVIDENDS,,
DD-AP,A.J. Puk,Oakland AthleticsTM
DD-AY,Alex Young,Arizona Diamondbacks®
DD-BL,Brett Lilek,Miami Marlins®
DD-CQ,Cal Quantrill,San Diego PadresTM
DD-CR,Corey Ray,Milwaukee BrewersTM
DD-DD,Dane Dunning,Washington Nationals®
DD-DH,Dakota Hudson,St. Louis Cardinals®
DD-DJ,Daulton Jefferies,Oakland AthleticsTM
DD-EL,Eric Lauer,San Diego PadresTM
DD-JD,Justin Dunn,New York Mets®
DD-JS,Jordan Sheffield,Los Angeles Dodgers®
DD-MT,Matt Thaiss,Angels®
DD-TZ,T.J. Zeuch,Toronto Blue Jays®
DD-WC,Will Craig,Pittsburgh Pirates®
DD-ZC,Zack Collins,Chicago White Sox®
MLB DRAFT HISTORY,,
MLBD-BJ,Bo Jackson,Kansas City Royals®
MLBD-CB,Craig Biggio,Houston Astros®
MLBD-CJ,Chipper Jones,Atlanta BravesTM
MLBD-CR,Cal Ripken Jr.,Baltimore Orioles®
MLBD-FT,Frank Thomas,Chicago White Sox®
MLBD-GM,Greg Maddux,Chicago Cubs®
MLBD-JB,Johnny Bench,Cincinnati Reds®
MLBD-KGJ,Ken Griffey Jr.,Seattle MarinersTM
MLBD-MP,Mike Piazza,Los Angeles Dodgers®
MLBD-NG,Nomar Garciaparra,Boston Red Sox®
MLBD-NR,Nolan Ryan,New York Mets®
MLBD-OS,Ozzie Smith,San Diego PadresTM
MLBD-RC,Roger Clemens,Boston Red Sox®

MLBD-RJ,Reggie Jackson,Kansas City AthleticsTM
MLBD-TG,Tom Glavine,Atlanta BravesTM
TOP OF THE,CLASS BOX TOPPERS,
TOC-AP,A.J. Puk,Oakland AthleticsTM
TOC-BG,Braxton Garrett,Miami Marlins®
TOC-CQ,Cal Quantrill,San Diego PadresTM
TOC-CR,Corey Ray,Milwaukee BrewersTM
TOC-FW,Forrest Whitley,Houston Astros®
TOC-IA,Ian Anderson,Atlanta BravesTM
TOC-JL,Joshua Lowe,Tampa Bay RaysTM
TOC-KL,Kyle Lewis,Seattle MarinersTM
TOC-MM,Matt Manning,Detroit Tigers®
TOC-MM,Mickey Moniak,Philadelphia Phillies®
TOC-NS,Nick Senzel,Cincinnati Reds®
TOC-RP,Riley Pint,Colorado RockiesTM
TOC-WB,Will Benson,Cleveland Indians®
TOC-ZC,Zack Collins,Chicago White Sox®
GOLDEN DEBUT CONTRACT WINNER SHORT PRINT,,
GDW-FP,Francis Pablo,Cleveland Indians®
AUTOGRAPH,,
CHROME DRAFT PICK AUTOGRAPHS,,
CDA-AG,Anfernee Grier,Arizona Diamondbacks®
CDA-AH,Alec Hansen,Chicago White Sox®
CDA-AK,Alex Kirilloff,Minnesota Twins®
CDA-AP,A.J. Puk,Oakland AthleticsTM
CDA-AY,Andy Yerzy,Arizona Diamondbacks®
CDA-BB,Ben Bowden,Colorado RockiesTM
CDA-BD,Bobby Dalbec,Boston Red Sox®
CDA-BG,Braxton Garrett,Miami Marlins®
CDA-BOB,Bo Bichette,Toronto Blue Jays®
CDA-BRE,Buddy Reed,San Diego PadresTM
CDA-BRR,Bryan Reynolds,San Francisco Giants®
CDA-BW,Bryse Wilson,Atlanta BravesTM
CDA-CB,Cavan Biggio,Toronto Blue Jays®
CDA-CC,C.J. Chatham,Boston Red Sox®
CDA-CJ,Connor Jones,St. Louis Cardinals®
CDA-CO,Chris Okey,Cincinnati Reds®
CDA-CQ,Cal Quantrill,San Diego PadresTM
CDA-CR,Corey Ray,Milwaukee BrewersTM
CDA-CRA,Cole Ragans,Texas Rangers®
CDA-CS,Cody Sedlock,Baltimore Orioles®
CDA-DC,Dylan Carlson,St. Louis Cardinals®
CDA-DD,Dane Dunning,Washington Nationals®
CDA-DH,Dakota Hudson,St. Louis Cardinals®
CDA-DJ,Daulton Jefferies,Oakland AthleticsTM
CDA-DP,Delvin Perez,St. Louis Cardinals®

CDA-EL,Eric Lauer,San Diego PadresTM
CDA-FW,Forrest Whitley,Houston Astros®
CDA-GH,Garrett Hampson,Colorado RockiesTM
CDA-GL,Gavin Lux,Los Angeles Dodgers®
CDA-HS,Hudson Potts,San Diego PadresTM
CDA-IA,Ian Anderson,Atlanta BravesTM
CDA-JD,Justin Dunn,New York Mets®
CDA-JF,Jake Fraley,Tampa Bay RaysTM
CDA-JL,Joshua Lowe,Tampa Bay RaysTM
CDA-JLU,Jesus Luzardo,Washington Nationals®
CDA-JR,Joe Rizzo,Seattle MarinersTM
CDA-JS,Jordan Sheffield,Los Angeles Dodgers®
CDA-KL,Kyle Lewis,Seattle MarinersTM
CDA-KM,Kyle Muller,Atlanta BravesTM
CDA-MM,Matt Manning,Detroit Tigers®
CDA-MM,Mickey Moniak,Philadelphia Phillies®
CDA-MT,Matt Thaiss,Angels®
CDA-NJ,Nolan Jones,Cleveland Indians®
CDA-NM,Nolan Martinez,New York Yankees®
CDA-PA,Pete Alonso,New York Mets®
CDA-RD,Ronnie Dawson,Houston Astros®
CDA-RP,Riley Pint,Colorado RockiesTM
CDA-RT,Robert Tyler,Colorado RockiesTM
CDA-TL,Tim Lynch,New York Yankees®
CDA-TT,Taylor Trammell,Cincinnati Reds®
CDA-TZ,T.J. Zeuch,Toronto Blue Jays®
CDA-WB,Will Benson,Cleveland Indians®
CDA-WC,Will Craig,Pittsburgh Pirates®
CDA-WS,Will Smith,Los Angeles Dodgers®
CDA-ZB,Zack Burdi,Chicago White Sox®
CDA-ZC,Zack Collins,Chicago White Sox®
DRAFT NIGHT AUTOGRAPHS,,
DNA-IA,Ian Anderson,Atlanta BravesTM
DNA-WB,Will Benson,Cleveland Indians®
DRAFT DIVIDENDS AUTOGRAPHS,,
DD-AP,A.J. Puk,Oakland AthleticsTM
DD-CQ,Cal Quantrill,San Diego PadresTM
DD-CR,Corey Ray,Milwaukee BrewersTM
DD-EL,Eric Lauer,San Diego PadresTM
DD-JD,Justin Dunn,New York Mets®
DD-MT,Matt Thaiss,Angels®
DD-TZ,T.J. Zeuch,Toronto Blue Jays®
DD-WC,Will Craig,Pittsburgh Pirates®
DD-ZC,Zack Collins,Chicago White Sox®
MLB DRAFT HISTORY AUTOGRAPHS,,
MLBDA-BJ,Bo Jackson,Kansas City Royals®
MLBDA-CJ,Chipper Jones,Atlanta BravesTM
MLBDA-CR,Cal Ripken Jr.,Baltimore Orioles®
MLBDA-FT,Frank Thomas,Chicago White Sox®

MLBDA-GM,Greg Maddux,Chicago Cubs®
MLBDA-JB,Johnny Bench,Cincinnati Reds®
MLBDA-KGJ,Ken Griffey Jr.,Seattle MarinersTM
MLBDA-MP,Mike Piazza,Los Angeles Dodgers®
MLBDA-NR,Nolan Ryan,New York Mets®
