BASE,,,
BASE CARDS,,,
BTP-21,Mitch Keller,Pittsburgh Pirates®,
BTP-22,Mike Soroka,Atlanta BravesTM,
BTP-23,Nick Madrigal,Chicago White Sox®,
BTP-24,Keibert Ruiz,Los Angeles Dodgers®,
BTP-25,Ian Anderson,Atlanta BravesTM,
BTP-26,Taylor Trammell,Cincinnati Reds®,
BTP-27,Keston Hiura,Milwaukee BrewersTM,
BTP-28,Touki Toussaint,Atlanta BravesTM,Rookie
BTP-29,Brent Honeywell,Tampa Bay RaysTM,
BTP-30,Adrian Morejon,San Diego PadresTM,
BTP-31,Cristian Pache,Atlanta BravesTM,
BTP-32,Ke'Bryan Hayes,Pittsburgh Pirates®,
BTP-33,Joey Bart,San Francisco Giants®,
BTP-34,Griffin Canning,Angels®,
BTP-35,Francisco Mejia,San Diego PadresTM,
BTP-36,Andres Gimenez,New York Mets®,
BTP-37,Brendan McKay,Tampa Bay RaysTM,
BTP-38,Brady Singer,Kansas City Royals®,
BTP-39,Jarred Kelenic,Seattle MarinersTM,
BTP-40,Luis Urias,San Diego PadresTM,Rookie
BTP-41,Austin Riley,Atlanta BravesTM,
BTP-42,Alex Reyes,St. Louis Cardinals®,
BTP-43,A.J. Puk,Oakland AthleticsTM,
BTP-44,Carter Kieboom,Washington Nationals®,
BTP-45,Hunter Greene,Cincinnati Reds®,
BTP-46,Yordan Alvarez,Houston Astros®,
BTP-47,Luis Robert,Chicago White Sox®,
BTP-48,Kyle Wright,Atlanta BravesTM,Rookie
BTP-49,Corbin Burnes,Milwaukee BrewersTM,Rookie
BTP-50,Sean Murphy,Oakland AthleticsTM,
BTP-51,Jon Duplantier,Arizona Diamondbacks®,
BTP-52,Peter Alonso,New York Mets®,
BTP-53,Alex Verdugo,Los Angeles Dodgers®,

BTP-54,Luis Garcia,Washington Nationals®,
BTP-55,Nolan Gorman,St. Louis Cardinals®,
BTP-56,Jonathan Loaisiga,New York Yankees®,Rookie
BTP-57,Jesus Sanchez,Tampa Bay RaysTM,
BTP-58,Bryse Wilson,Atlanta BravesTM,Rookie
BTP-59,Luiz Gohara,Atlanta BravesTM,
BTP-60,Dakota Hudson,St. Louis Cardinals®,
BTP-61,Chris Paddack,San Diego PadresTM,
BTP-62,Triston McKenzie,Cleveland Indians®,
BTP-63,Jazz Chisholm,Arizona Diamondbacks®,
BTP-64,Jason Groome,Boston Red Sox®,
BTP-65,Adonis Medina,Philadelphia Phillies®,
BTP-66,Dustin May,Los Angeles Dodgers®,
BTP-67,Yusniel Diaz,Baltimore Orioles®,
BTP-68,Jonathan India,Cincinnati Reds®,
BTP-69,D.L. Hall,Baltimore Orioles®,
