BASE,,,
368,Nick Markakis,Atlanta BravesTM,Topps,News,All,Stars
369,Paul Goldschmidt,Arizona Diamondbacks®,Topps,News,All,Stars
370,Mike Moustakas,Milwaukee BrewersTM,,,,
371,Heath Fillmyer,Kansas City Royals®,Rookie,Stars,,
371,Brad Keller,Kansas City Royals®,Rookie,Stars,,
372,Kevin Newman,Pittsburgh Pirates®,Rookie,Stars,,
372,Kevin Kramer,Pittsburgh Pirates®,Rookie,Stars,,
373,Aaron Hicks,New York Yankees®,,,,
374,Robert Gsellman,New York Mets®,,,,
375,Brandon Morrow,Chicago Cubs®,,,,
376,Ryan Borucki,Toronto Blue Jays®,Rookie Stars,,,
376,Danny Jansen,Toronto Blue Jays®,Rookie Stars,,,
376,Sean Reid-Foley,Toronto Blue Jays®,Rookie Stars,,,
377,Marco Gonzales,Seattle MarinersTM,,,,
378,Max Kepler,Minnesota Twins®,,,,
379,Jorge Polanco,Minnesota Twins®,,,,
380,Jesse Winker,Cincinnati Reds®,,,,
381,Andrew Velazquez,Tampa Bay RaysTM,Rookie Stars,,,
381,Nick Ciuffo,Tampa Bay RaysTM,Rookie Stars,,,
382,Yuli Gurriel,Houston Astros®,,,,
383,Mitch Garver,Minnesota Twins®,,,,
384,Keone Kela,Pittsburgh PiratesTM,,,,
385,Mitch Moreland,Boston Red Sox®,,,,
386,Kohl Stewart,Minnesota Twins®,Rookie Stars,,,
386,Willians Astudillo,Minnesota Twins®,Rookie Stars,,,
386,Stephen Gonsalves,Minnesota Twins®,Rookie Stars,,,
387,Brent Suter,Milwaukee BrewersTM,,,,
388,Carlos Santana,Cleveland Indians®,,,,
389,Mike Minor,Texas Rangers®,,,,
390,Joc Pederson,Los Angeles Dodgers®,,,,
391,Austin Dean,Miami Marlins®,Rookie Stars,,,
391,Isaac Galloway,Miami Marlins®,Rookie Stars,,,
391,Pablo Lopez,Miami Marlins®,Rookie Stars,,,
392,Ryne Stanek,Tampa Bay RaysTM,,,,
393,Wade LeBlanc,Seattle MarinersTM,,,,
394,Joakim Soria,Milwaukee BrewersTM,,,,
395,Matt Davidson,Chicago White Sox®,,,,
396,Garrett Hampson,Colorado RockiesTM,Rookie Stars,,,
396,Sam Howard,Colorado RockiesTM,Rookie Stars,,,
396,Yency Almonte,Colorado RockiesTM,Rookie Stars,,,
397,Zack Cozart,Angels®,,,,
398,Teoscar Hernandez,Toronto Blue Jays®,,,,
399,Kyle Wright,Atlanta BravesTM,Rookie Stars,,,

399,Touki Toussaint,Atlanta BravesTM,Rookie,Stars
399,Kolby Allard,Atlanta BravesTM,Rookie,Stars
400,Dean Deetz,Houston Astros®,Rookie,Stars
400,Framber Valdez,Houston Astros®,Rookie,Stars
400,Josh James,Houston Astros®,Rookie,Stars
401,Francisco Lindor,Cleveland Indians®,,
402,Salvador Perez,Kansas City Royals®,,
403,Jake Arrieta,Philadelphia Phillies®,,
404,Kris Bryant,Chicago Cubs®,,
405,Jon Lester,Chicago Cubs®,,
406,Anthony Rizzo,Chicago Cubs®,,
407,George Springer,Houston Astros®,,
408,Sean Manaea,Oakland AthleticsTM,,
409,Jose Altuve,Houston Astros®,,
410,Christian Yelich,Milwaukee BrewersTM,,
411,Blake Snell,Tampa Bay RaysTM,,
412,Trevor Bauer,Cleveland Indians®,,
413,Gleyber Torres,New York Yankees®,,
414,Paul DeJong,St. Louis Cardinals®,,
415,Bryce Harper,Washington Nationals®,,
416,Luis Severino,New York Yankees®,,
417,Jordan Hicks,St. Louis Cardinals®,,
418,Gary Sanchez,New York Yankees®,,
419,Jacob deGrom,New York Mets®,,
420,Kenley Jansen,Los Angeles Dodgers®,,
421,Justin Upton,Angels®,,
422,Albert Pujols,Angels®,,
423,Carlos Correa,Houston Astros®,,
424,Alex Bregman,Houston Astros®,,
425,Franmil Reyes,San Diego PadresTM,,
426,Justin Verlander,Houston Astros®,,
427,Walker Buehler,Los Angeles Dodgers®,,
428,Trey Mancini,Baltimore Orioles®,,
429,Gerrit Cole,Houston Astros®,,
430,Shohei Ohtani,Angels®,,
431,Brandon Nimmo,New York Mets®,,
432,Khris Davis,Oakland AthleticsTM,,
433,Justin Smoak,Toronto Blue Jays®,,
434,Stephen Piscotty,Oakland AthleticsTM,,
435,Miles Mikolas,St. Louis Cardinals®,,
436,Ozzie Albies,Atlanta BravesTM,,
437,Lorenzo Cain,Milwaukee BrewersTM,,
438,Matt Carpenter,St. Louis Cardinals®,,
439,Yadier Molina,St. Louis Cardinals®,,
440,Javier Baez,Chicago Cubs®,,
441,Paul Goldschmidt,St. Louis Cardinals®,,
442,Zack Greinke,Arizona Diamondbacks®,,
443,Matt Kemp,Los Angeles Dodgers®,,
444,Kenta Maeda,Los Angeles Dodgers®,,
445,Buster Posey,San Francisco Giants®,,
446,Max Muncy,Los Angeles Dodgers®,,
447,Edwin Encarnacion,Seattle MarinersTM,,

448,Corey Kluber,Cleveland Indians®
449,Dee Gordon,Seattle MarinersTM
450,Jean Segura,Philadelphia Phillies®
451,Edwin Diaz,New York Mets®
452,Starlin Castro,Miami Marlins®
453,J.T. Realmuto,Miami Marlins®
454,Max Scherzer,Washington Nationals®
455,Trea Turner,Washington Nationals®
456,Jonathan Schoop,Minnesota Twins®
457,Eric Hosmer,San Diego PadresTM
458,Rhys Hoskins,Philadelphia Phillies®
459,Aaron Nola,Philadelphia Phillies®
460,Felipe Vásquez,Pittsburgh Pirates®
461,Shin-Soo Choo,Texas Rangers®
462,Nomar Mazara,Texas Rangers®
463,Kevin Kiermaier,Tampa Bay RaysTM
464,Chris Sale,Boston Red Sox®
465,Joey Votto,Cincinnati Reds®
466,Scooter Gennett,Cincinnati Reds®
467,Eugenio Suarez,Cincinnati Reds®
468,Nolan Arenado,Colorado RockiesTM
469,Trevor Story,Colorado RockiesTM
470,Starling Marte,Pittsburgh Pirates®
471,Charlie Blackmon,Colorado RockiesTM
472,Miguel Cabrera,Detroit Tigers®
473,Miguel Andujar,New York Yankees®
474,Giancarlo Stanton,New York Yankees®
475,J.D. Martinez,Boston Red Sox®
476,Jesus Aguilar,Milwaukee BrewersTM
477,Mitch Haniger,Seattle MarinersTM
478,Brandon Crawford,San Francisco Giants®
479,Jose Berrios,Minnesota Twins®
480,Lourdes Gurriel Jr.,Toronto Blue Jays®
481,Juan Soto,Washington Nationals®
482,Carlos Martinez,St. Louis Cardinals®
483,Jose Abreu,Chicago White Sox®
484,Andrew Benintendi,Boston Red Sox®
485,Mike Trout,Angels®
486,Adam Jones,Baltimore Orioles®
487,Xander Bogaerts,Boston Red Sox®
488,Odubel Herrera,Philadelphia Phillies®
489,Freddie Freeman,Atlanta BravesTM
490,Clayton Kershaw,Los Angeles Dodgers®
491,Jose Ramirez,Cleveland Indians®
492,Willson Contreras,Chicago Cubs®
493,Aroldis Chapman,New York Yankees®
494,Wil Myers,San Diego PadresTM
