BASE,,,
BASE CARDS,,,
BTP-83,Victor Caratini,Chicago Cubs®,Rookie
BTP-84,Taylor Trammell,Cincinnati Reds®,
BTP-85,Dane Dunning,Chicago White Sox®,
BTP-86,Adbert Alzolay,Chicago Cubs®,
BTP-87,Riley Pint,Colorado RockiesTM,
BTP-88,J.B. Bukauskas,Houston Astros®,
BTP-89,Matt Manning,Detroit Tigers®,
BTP-90,Brandon Marsh,Angels®,
BTP-91,Andres Gimenez,New York Mets®,
BTP-92,Monte Harrison,Milwaukee BrewersTM,
BTP-93,Jeren Kendall,Los Angeles Dodgers®,
BTP-94,Stephen Gonsalves,Minnesota Twins®,
BTP-95,Albert Abreu,New York Yankees®,
BTP-96,Franklin Barreto,Oakland AthleticsTM,
BTP-97,Jorge Mateo,Oakland AthleticsTM,
BTP-98,Christian Arroyo,Tampa Bay RaysTM,
BTP-99,Willie Calhoun,Texas Rangers®,Rookie
BTP-100,Austin Riley,Atlanta BravesTM,
HASHTAG BOWMAN TRENDING,,,
#-AP,A.J. Puk,Oakland AthleticsTM,
#-BB,Bo Bichette,Toronto Blue JaysTM,
#-CA,Chance Adams,New York Yankees®,
#-CQ,Cal Quantrill,San Diego PadresTM,
#-FP,Franklin Perez,Detroit Tigers®,

#-FR,Fernando Romero,Minnesota Twins®,
#-FT,Fernando Tatis Jr.,San Diego PadresTM,
#-JS,Jesus Sanchez,Tampa Bay RaysTM,
#-LT,Leody Taveras,Texas Rangers®,
#-LU,Luis Urias,San Diego PadresTM,
#-MC,Michael Chavis,Boston Red Sox®,
#-NG,Nick Gordon,Minnesota Twins®,
#-RA,Ronald Acuna,Atlanta BravesTM,
#-SG,Stephen Gonsalves,Minnesota Twins®,
#-SK,Scott Kingery,Philadelphia Phillies®,
#-SS,Sixto Sanchez,Philadelphia Phillies®,
#-TM,Triston McKenzie,Cleveland Indians®,
#-TT,Taylor Trammell,Cincinnati Reds®,
#-VG,Vladimir Guerrero Jr.,Toronto Blue JaysTM,
#-YD,Yusniel Diaz,Los Angeles Dodgers®,
ROY FAVORITES,,,
ROYF-AB,Anthony Banda,Arizona Diamondbacks®,Rookie
ROYF-AR,Amed Rosario,New York Mets®,Rookie
ROYF-AV,Alex Verdugo,Los Angeles Dodgers®,Rookie
ROYF-CF,Clint Frazier,New York Yankees®,Rookie
ROYF-DS,Dominic Smith,New York Mets®,Rookie
ROYF-FM,Francisco Mejia,Cleveland Indians®,Rookie
ROYF-HB,Harrison Bader,St. Louis Cardinals®,Rookie
ROYF-JC,J.P. Crawford,Philadelphia Phillies®,Rookie
ROYF-JF,Jack Flaherty,St. Louis Cardinals®,Rookie
ROYF-NW,Nick Williams,Philadelphia Phillies®,Rookie
ROYF-OA,Ozzie Albies,Atlanta BravesTM,Rookie
ROYF-RD,Rafael Devers,Boston Red Sox®,Rookie
ROYF-RH,Rhys Hoskins,Philadelphia Phillies®,Rookie
ROYF-VR,Victor Robles,Washington Nationals®,Rookie
ROYF-WC,Willie Calhoun,Texas Rangers®,Rookie
BOWMAN BIRTHDAYS,,,
BB-BB,Byron Buxton,Minnesota Twins®,
BB-FL,Francisco Lindor,Cleveland Indians®,
BB-JG,Joey Gallo,Texas Rangers®,
BB-KS,Kyle Schwarber,Chicago Cubs®,
BB-LM,Lance McCullers Jr.,Houston Astros®,
BB-LW,Luke Weaver,St. Louis Cardinals®,
BB-MC,Michael Conforto,New York Mets®,
BB-MCH,Matt Chapman,Oakland AthleticsTM,
BB-MF,Michael Fulmer,Detroit Tigers®,
BB-MK,Max Kepler,Minnesota Twins®,
BB-NW,Nick Williams,Philadelphia Phillies®,Rookie
BB-PD,Paul DeJong,St. Louis Cardinals®,
BB-RH,Rhys Hoskins,Philadelphia Phillies®,Rookie
BB-TG,Tyler Glasnow,Pittsburgh Pirates®,
BB-TT,Trea Turner,Washington Nationals®,
TALENT PIPELINE,,,
TP-ARI,Jon Duplantier,Arizona Diamondbacks®,

,Anthony Banda,Arizona Diamondbacks®
,Alex Young,Arizona Diamondbacks®
TP-ATL,Ronald Acuna,Atlanta BravesTM
,Mike Soroka,Atlanta BravesTM
,Kyle Wright,Atlanta BravesTM
TP-BAL,Chance Sisco,Baltimore Orioles®
,Ryan Mountcastle,Baltimore Orioles®
,Alex Wells,Baltimore Orioles®
TP-BOS,Tzu-Wei Lin,Boston Red Sox®
